geoid,name,B02001001,"B02001001, Error",B02001002,"B02001002, Error",B02001003,"B02001003, Error",B02001004,"B02001004, Error",B02001005,"B02001005, Error",B02001006,"B02001006, Error",B02001007,"B02001007, Error",B02001008,"B02001008, Error",B02001009,"B02001009, Error",B02001010,"B02001010, Error"
15000US060372624002,"Block Group 2, Los Angeles, CA",1975,231,1766,203,0,12,0,12,106,75,0,12,20,30,83,76,11,17,72,74
15000US060372625011,"Block Group 1, Los Angeles, CA",1279,211,1158,216,0,12,0,12,65,70,0,12,0,12,56,70,0,12,56,70
15000US060372625012,"Block Group 2, Los Angeles, CA",738,158,712,159,0,12,0,12,12,19,0,12,7,11,7,11,0,12,7,11
15000US060372625013,"Block Group 3, Los Angeles, CA",1455,222,1349,215,31,47,0,12,35,33,0,12,0,12,40,44,0,12,40,44
15000US060372626011,"Block Group 1, Los Angeles, CA",3890,263,3478,301,29,30,44,44,183,97,17,26,0,12,139,129,0,12,139,129
15000US060372626041,"Block Group 1, Los Angeles, CA",520,191,490,206,0,12,16,26,14,23,0,12,0,12,0,12,0,12,0,12
15000US060372626042,"Block Group 2, Los Angeles, CA",1652,346,1386,308,0,12,2,4,184,121,0,12,6,14,74,116,0,12,74,116
15000US060372626043,"Block Group 3, Los Angeles, CA",1175,253,1162,250,13,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12
15000US060372626044,"Block Group 4, Los Angeles, CA",2589,409,2393,389,0,12,22,33,132,106,0,12,0,12,42,71,0,12,42,71
15000US060372627041,"Block Group 1, Los Angeles, CA",3373,269,3093,294,19,22,0,12,179,94,0,12,0,12,82,66,0,12,82,66
15000US060372627061,"Block Group 1, Los Angeles, CA",1767,339,1386,243,140,182,0,12,99,93,0,12,16,25,126,119,0,12,126,119
15000US060372627062,"Block Group 2, Los Angeles, CA",1095,193,1095,193,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
15000US060372627063,"Block Group 3, Los Angeles, CA",581,162,530,163,0,12,0,12,0,12,0,12,20,30,31,34,17,28,14,20
15000US060372628021,"Block Group 1, Los Angeles, CA",1400,280,1307,280,36,38,0,12,32,36,0,12,0,12,25,28,0,12,25,28
15000US060372628022,"Block Group 2, Los Angeles, CA",801,151,697,163,12,19,0,12,45,59,0,12,47,55,0,12,0,12,0,12
15000US060372628023,"Block Group 3, Los Angeles, CA",1341,311,1167,304,36,40,0,12,102,114,0,12,0,12,36,35,0,12,36,35
15000US060372640001,"Block Group 1, Los Angeles, CA",448,148,431,141,0,12,0,12,0,12,0,12,17,25,0,12,0,12,0,12
15000US060372640002,"Block Group 2, Los Angeles, CA",1168,306,1004,267,0,12,0,12,115,165,0,12,0,12,49,45,0,12,49,45
15000US060372640003,"Block Group 3, Los Angeles, CA",1633,362,1492,386,0,12,0,12,103,89,0,12,9,14,29,51,20,35,9,16
15000US060372641021,"Block Group 1, Los Angeles, CA",2974,349,2670,329,12,20,0,12,194,90,0,12,20,24,78,75,0,12,78,75
15000US060372641031,"Block Group 1, Los Angeles, CA",2178,170,1627,170,20,33,0,12,282,179,0,12,155,118,94,64,0,12,94,64
15000US060372643011,"Block Group 1, Los Angeles, CA",1225,300,1000,263,0,12,0,12,174,101,0,12,13,21,38,60,0,12,38,60
15000US060372643012,"Block Group 2, Los Angeles, CA",2039,324,1690,300,51,83,0,12,198,108,0,12,9,15,91,72,20,29,71,65
15000US060372643013,"Block Group 3, Los Angeles, CA",1567,354,1274,317,27,31,0,12,235,124,0,12,0,12,31,36,0,12,31,36
15000US060372643021,"Block Group 1, Los Angeles, CA",1797,326,1675,310,0,12,0,12,122,106,0,12,0,12,0,12,0,12,0,12
15000US060372643022,"Block Group 2, Los Angeles, CA",2161,478,1520,442,0,12,0,12,505,305,0,12,8,12,128,110,11,19,117,108
15000US060372643023,"Block Group 3, Los Angeles, CA",1541,380,1419,332,0,12,0,12,106,107,0,12,0,12,16,27,0,12,16,27
15000US060372651001,"Block Group 1, Los Angeles, CA",1036,201,871,177,9,14,11,17,101,83,0,12,0,12,44,55,0,12,44,55
15000US060372651002,"Block Group 2, Los Angeles, CA",1500,284,1349,289,38,47,0,12,84,64,0,12,0,12,29,46,0,12,29,46
15000US060372652011,"Block Group 1, Los Angeles, CA",2353,239,1809,247,10,9,9,15,423,177,12,23,54,89,36,33,0,12,36,33
15000US060372652012,"Block Group 2, Los Angeles, CA",724,274,484,211,34,28,0,12,170,188,0,12,13,23,23,33,0,12,23,33
15000US060372652021,"Block Group 1, Los Angeles, CA",401,131,221,75,0,12,0,12,167,100,0,12,0,12,13,22,0,12,13,22
15000US060372652022,"Block Group 2, Los Angeles, CA",501,322,276,121,0,12,0,12,225,318,0,12,0,12,0,12,0,12,0,12
15000US060372652023,"Block Group 3, Los Angeles, CA",680,216,527,206,0,12,0,12,96,56,0,12,0,12,57,48,0,12,57,48
15000US060372652024,"Block Group 4, Los Angeles, CA",2227,344,1753,388,100,114,54,85,233,118,17,27,35,54,35,41,0,12,35,41
15000US060372653011,"Block Group 1, Los Angeles, CA",11298,2029,4227,780,542,197,29,31,4934,1369,17,23,868,292,681,249,137,110,544,221
15000US060372653031,"Block Group 1, Los Angeles, CA",2242,562,1112,386,188,139,0,12,658,248,0,12,141,114,143,99,11,17,132,98
15000US060372653032,"Block Group 2, Los Angeles, CA",2684,456,1347,369,46,43,0,12,921,234,0,12,278,200,92,60,27,38,65,45
15000US060372653041,"Block Group 1, Los Angeles, CA",2484,491,1339,386,15,20,0,12,849,241,3,5,238,176,40,25,10,13,30,21
15000US060372653042,"Block Group 2, Los Angeles, CA",1128,381,659,279,51,81,0,12,261,224,0,12,111,117,46,42,0,12,46,42
15000US060372653051,"Block Group 1, Los Angeles, CA",4644,454,2666,509,236,114,0,12,1389,231,0,12,151,127,202,109,12,22,190,103
15000US060372654101,"Block Group 1, Los Angeles, CA",360,97,316,96,0,12,0,12,26,18,0,12,0,12,18,24,0,12,18,24
15000US060372654102,"Block Group 2, Los Angeles, CA",1106,147,939,120,26,42,0,12,59,38,0,12,0,12,82,84,0,12,82,84
15000US060372654201,"Block Group 1, Los Angeles, CA",707,188,607,173,0,12,0,12,93,88,0,12,0,12,7,11,0,12,7,11
15000US060372654202,"Block Group 2, Los Angeles, CA",1126,178,817,145,6,9,0,12,244,142,0,12,26,25,33,40,6,9,27,37
15000US060372655101,"Block Group 1, Los Angeles, CA",2838,447,1604,283,18,24,0,12,973,331,0,12,136,142,107,103,0,12,107,103
15000US060372655102,"Block Group 2, Los Angeles, CA",1033,264,513,174,0,12,0,12,400,205,0,12,69,103,51,68,0,12,51,68
15000US060372655201,"Block Group 1, Los Angeles, CA",815,260,693,258,0,12,0,12,77,44,0,12,19,29,26,29,13,22,13,20
15000US060372655202,"Block Group 2, Los Angeles, CA",578,202,487,196,0,12,0,12,13,21,0,12,0,12,78,68,14,22,64,65
15000US060372655203,"Block Group 3, Los Angeles, CA",2981,458,1990,389,99,159,0,12,835,345,0,12,0,12,57,42,0,12,57,42
15000US060372656011,"Block Group 1, Los Angeles, CA",1004,277,914,267,0,12,13,22,62,58,0,12,0,12,15,26,0,12,15,26
15000US060372656012,"Block Group 2, Los Angeles, CA",1828,296,1306,263,41,41,0,12,374,165,0,12,0,12,107,80,0,12,107,80
15000US060372656021,"Block Group 1, Los Angeles, CA",1275,244,1117,243,0,12,0,12,143,97,0,12,15,23,0,12,0,12,0,12
15000US060372656022,"Block Group 2, Los Angeles, CA",1791,301,1384,284,14,24,0,12,356,164,0,12,0,12,37,41,0,12,37,41
15000US060372657001,"Block Group 1, Los Angeles, CA",1827,397,1542,388,11,17,0,12,118,86,0,12,32,50,124,93,34,53,90,79
15000US060372657002,"Block Group 2, Los Angeles, CA",2222,396,1988,398,0,12,0,12,127,136,0,12,0,12,107,89,45,56,62,98
15000US060372657003,"Block Group 3, Los Angeles, CA",1158,269,738,201,40,56,0,12,323,272,0,12,0,12,57,75,0,12,57,75
15000US060372671001,"Block Group 1, Los Angeles, CA",2424,539,1607,313,73,69,0,12,373,243,0,12,200,299,171,143,0,12,171,143
15000US060372671002,"Block Group 2, Los Angeles, CA",895,261,794,257,15,24,0,12,86,138,0,12,0,12,0,12,0,12,0,12
15000US060372671003,"Block Group 3, Los Angeles, CA",1945,375,1286,349,79,80,0,12,310,151,21,33,130,155,119,104,0,12,119,104
15000US060372671004,"Block Group 4, Los Angeles, CA",970,242,640,187,45,71,0,12,146,183,139,240,0,12,0,12,0,12,0,12
15000US060372672001,"Block Group 1, Los Angeles, CA",2620,376,1827,327,75,61,0,12,649,245,0,12,0,12,69,53,12,20,57,49
15000US060372672002,"Block Group 2, Los Angeles, CA",1579,305,1371,257,0,12,0,12,156,132,0,12,26,31,26,31,0,12,26,31
15000US060372672003,"Block Group 3, Los Angeles, CA",988,295,717,267,0,12,0,12,208,172,0,12,19,29,44,57,17,27,27,49
15000US060372673001,"Block Group 1, Los Angeles, CA",1399,319,658,206,91,68,24,39,419,232,0,12,193,157,14,22,0,12,14,22
15000US060372673002,"Block Group 2, Los Angeles, CA",3056,573,1537,394,13,24,15,24,744,298,0,12,532,527,215,161,0,12,215,161
15000US060372674021,"Block Group 1, Los Angeles, CA",1777,402,1153,413,0,12,0,12,397,227,0,12,191,297,36,62,0,12,36,62
15000US060372674022,"Block Group 2, Los Angeles, CA",2753,519,1913,323,203,188,0,12,387,177,0,12,89,127,161,137,0,12,161,137
15000US060372674031,"Block Group 1, Los Angeles, CA",2132,287,1330,216,78,91,0,12,528,208,0,12,118,174,78,64,0,12,78,64
15000US060372674032,"Block Group 2, Los Angeles, CA",870,213,511,172,30,10,0,12,202,165,0,12,10,16,117,46,0,12,117,46
15000US060372674041,"Block Group 1, Los Angeles, CA",2838,303,1947,238,82,70,0,12,459,150,15,23,99,67,236,176,8,12,228,175
15000US060372675011,"Block Group 1, Los Angeles, CA",2593,530,1288,436,76,78,0,12,180,82,0,12,928,617,121,140,6,13,115,139
15000US060372675012,"Block Group 2, Los Angeles, CA",1249,353,823,332,0,12,0,12,287,136,0,12,49,80,90,68,0,12,90,68
15000US060372675013,"Block Group 3, Los Angeles, CA",2108,578,962,232,7,11,0,12,336,201,0,12,667,502,136,140,0,12,136,140
15000US060372675021,"Block Group 1, Los Angeles, CA",1706,235,1177,245,90,110,0,12,275,130,0,12,45,35,119,96,0,12,119,96
15000US060372675022,"Block Group 2, Los Angeles, CA",1389,217,725,175,19,30,60,62,361,139,0,12,224,190,0,12,0,12,0,12
15000US060372676001,"Block Group 1, Los Angeles, CA",1335,314,862,317,0,12,0,12,408,159,0,12,60,59,5,9,0,12,5,9
15000US060372676002,"Block Group 2, Los Angeles, CA",507,194,306,119,0,12,0,12,94,82,0,12,5,9,102,104,35,51,67,88
15000US060372676003,"Block Group 3, Los Angeles, CA",1112,276,263,106,40,52,0,12,431,186,0,12,305,203,73,76,52,71,21,25
15000US060372677001,"Block Group 1, Los Angeles, CA",1668,277,769,172,48,74,0,12,549,207,0,12,282,184,20,20,0,12,20,20
15000US060372677002,"Block Group 2, Los Angeles, CA",1747,280,741,212,57,56,0,12,655,162,0,12,186,263,108,68,0,12,108,68
15000US060372678001,"Block Group 1, Los Angeles, CA",676,215,399,152,0,12,1,2,242,154,0,12,1,2,33,39,0,12,33,39
15000US060372678002,"Block Group 2, Los Angeles, CA",834,269,591,270,46,71,0,12,124,78,0,12,10,15,63,59,51,58,12,20
15000US060372678003,"Block Group 3, Los Angeles, CA",1418,302,1141,279,55,49,0,12,170,106,0,12,39,35,13,23,0,12,13,23
15000US060372679011,"Block Group 1, Los Angeles, CA",1236,273,1024,256,6,11,0,12,131,105,28,44,21,14,26,43,0,12,26,43
15000US060372679012,"Block Group 2, Los Angeles, CA",1116,309,936,308,0,12,0,12,139,98,0,12,0,12,41,50,14,23,27,44
15000US060372679021,"Block Group 1, Los Angeles, CA",1002,221,947,218,2,4,0,12,53,50,0,12,0,12,0,12,0,12,0,12
15000US060372679022,"Block Group 2, Los Angeles, CA",1541,339,1124,370,56,83,0,12,327,190,0,12,8,13,26,33,0,12,26,33
15000US060372679023,"Block Group 3, Los Angeles, CA",915,241,735,218,0,12,0,12,59,71,0,12,104,144,17,25,0,12,17,25
15000US060372690001,"Block Group 1, Los Angeles, CA",867,265,740,241,14,24,33,38,62,56,0,12,0,12,18,29,0,12,18,29
15000US060372690002,"Block Group 2, Los Angeles, CA",763,222,595,217,0,12,0,12,75,65,0,12,27,39,66,80,53,79,13,20
15000US060372690003,"Block Group 3, Los Angeles, CA",581,226,485,202,0,12,0,12,96,107,0,12,0,12,0,12,0,12,0,12
15000US060372690004,"Block Group 4, Los Angeles, CA",2301,439,2022,428,43,48,0,12,138,120,0,12,0,12,98,79,0,12,98,79
15000US060372690005,"Block Group 5, Los Angeles, CA",943,245,736,220,52,78,0,12,103,80,0,12,12,19,40,51,2,4,38,52
15000US060372691001,"Block Group 1, Los Angeles, CA",1166,341,963,288,0,12,0,12,23,45,0,12,146,203,34,30,0,12,34,30
15000US060372691002,"Block Group 2, Los Angeles, CA",926,318,759,337,63,82,71,109,21,28,0,12,0,12,12,19,12,19,0,12
15000US060372691003,"Block Group 3, Los Angeles, CA",870,263,799,272,0,12,0,12,56,69,0,12,0,12,15,25,0,12,15,25
15000US060372691004,"Block Group 4, Los Angeles, CA",1460,296,1167,252,22,25,0,12,147,95,0,12,0,12,124,143,15,24,109,139
15000US060372693001,"Block Group 1, Los Angeles, CA",800,241,756,230,0,12,0,12,0,12,0,12,0,12,44,59,0,12,44,59
15000US060372693002,"Block Group 2, Los Angeles, CA",878,207,801,193,0,12,31,50,25,27,0,12,0,12,21,30,0,12,21,30
15000US060372693003,"Block Group 3, Los Angeles, CA",803,321,619,308,52,60,0,12,98,74,0,12,0,12,34,51,0,12,34,51
15000US060372693004,"Block Group 4, Los Angeles, CA",995,215,791,185,55,69,0,12,84,93,0,12,6,11,59,64,12,24,47,58
15000US060372693005,"Block Group 5, Los Angeles, CA",866,300,688,320,9,14,0,12,89,94,0,12,22,26,58,59,0,12,58,59
15000US060372695001,"Block Group 1, Los Angeles, CA",888,219,761,211,26,43,0,12,48,48,0,12,44,68,9,14,0,12,9,14
15000US060372695002,"Block Group 2, Los Angeles, CA",700,160,554,142,0,12,0,12,102,53,0,12,0,12,44,52,30,47,14,21
15000US060372695003,"Block Group 3, Los Angeles, CA",1092,231,937,222,0,12,0,12,115,67,0,12,22,35,18,29,0,12,18,29
15000US060372695004,"Block Group 4, Los Angeles, CA",1078,241,1009,243,9,15,0,12,48,63,0,12,0,12,12,18,0,12,12,18
15000US060372696011,"Block Group 1, Los Angeles, CA",846,381,477,313,285,266,14,30,31,48,0,12,39,58,0,12,0,12,0,12
15000US060372696012,"Block Group 2, Los Angeles, CA",797,306,411,296,191,154,0,12,0,12,0,12,125,128,70,101,9,14,61,100
15000US060372696013,"Block Group 3, Los Angeles, CA",1267,428,669,329,346,306,0,12,181,151,0,12,41,47,30,49,0,12,30,49
15000US060372696021,"Block Group 1, Los Angeles, CA",2185,521,1224,384,351,212,0,12,39,64,0,12,209,138,362,284,146,128,216,309
15000US060372696022,"Block Group 2, Los Angeles, CA",1078,400,789,375,113,87,0,12,49,65,15,20,89,131,23,28,11,18,12,22
15000US060372697001,"Block Group 1, Los Angeles, CA",1397,302,961,291,156,93,0,12,66,47,0,12,147,128,67,53,16,28,51,47
15000US060372697002,"Block Group 2, Los Angeles, CA",949,259,596,247,152,107,0,12,97,75,0,12,81,79,23,28,15,25,8,13
15000US060372697003,"Block Group 3, Los Angeles, CA",576,160,385,134,106,69,0,12,30,36,0,12,11,19,44,36,0,12,44,36
15000US060372697004,"Block Group 4, Los Angeles, CA",802,254,553,201,28,31,0,12,192,124,0,12,12,15,17,21,11,19,6,10
15000US060372698001,"Block Group 1, Los Angeles, CA",1300,261,850,213,28,25,19,34,112,56,52,85,133,151,106,75,24,37,82,64
15000US060372698002,"Block Group 2, Los Angeles, CA",2261,304,1152,236,250,187,0,12,473,207,6,11,207,108,173,128,32,36,141,122
15000US060372699031,"Block Group 1, Los Angeles, CA",3869,362,1792,407,438,238,18,23,790,260,0,12,358,231,473,189,220,177,253,125
15000US060372699041,"Block Group 1, Los Angeles, CA",708,280,293,140,31,38,9,15,300,199,0,12,45,71,30,46,0,12,30,46
15000US060372699042,"Block Group 2, Los Angeles, CA",1778,402,895,282,298,216,0,12,334,240,0,12,95,97,156,150,66,108,90,102
15000US060372699043,"Block Group 3, Los Angeles, CA",1336,521,656,296,309,296,0,12,54,55,0,12,267,225,50,57,23,34,27,46
15000US060372699051,"Block Group 1, Los Angeles, CA",770,561,616,545,23,25,0,12,106,125,0,12,25,45,0,12,0,12,0,12
15000US060372699052,"Block Group 2, Los Angeles, CA",2346,406,1460,435,308,206,7,13,362,174,0,12,158,213,51,60,0,12,51,60
15000US060372699061,"Block Group 1, Los Angeles, CA",2894,290,1579,235,130,80,26,28,697,226,15,24,104,99,343,238,185,232,158,75
15000US060372699071,"Block Group 1, Los Angeles, CA",2790,405,1811,425,299,178,0,12,529,276,32,34,72,78,47,38,0,12,47,38
15000US060372701001,"Block Group 1, Los Angeles, CA",2111,317,1085,300,279,151,0,12,341,151,0,12,278,229,128,111,0,12,128,111
15000US060372701002,"Block Group 2, Los Angeles, CA",787,336,527,340,39,61,0,12,189,108,14,23,0,12,18,27,0,12,18,27
15000US060372701003,"Block Group 3, Los Angeles, CA",1712,316,1075,294,116,63,27,32,391,156,0,12,57,81,46,51,0,12,46,51
15000US060372702001,"Block Group 1, Los Angeles, CA",1345,322,853,331,175,127,0,12,31,38,0,12,257,225,29,37,0,12,29,37
15000US060372702002,"Block Group 2, Los Angeles, CA",1379,351,1150,336,0,12,9,14,126,93,0,12,59,54,35,32,27,27,8,17
15000US060372702003,"Block Group 3, Los Angeles, CA",1366,371,988,357,19,32,0,12,84,87,14,21,261,207,0,12,0,12,0,12
15000US060372703001,"Block Group 1, Los Angeles, CA",592,182,264,127,126,75,0,12,48,37,0,12,138,191,16,26,16,26,0,12
15000US060372703002,"Block Group 2, Los Angeles, CA",866,216,271,121,434,176,0,12,71,84,0,12,64,60,26,24,3,6,23,22
15000US060372703003,"Block Group 3, Los Angeles, CA",872,193,136,68,281,129,0,12,79,82,0,12,351,142,25,24,5,9,20,22
15000US060372711001,"Block Group 1, Los Angeles, CA",802,218,594,221,0,12,0,12,176,77,0,12,8,12,24,23,10,15,14,17
15000US060372711002,"Block Group 2, Los Angeles, CA",746,189,551,131,12,19,0,12,104,80,11,25,3,6,65,61,0,12,65,61
15000US060372711003,"Block Group 3, Los Angeles, CA",865,172,566,147,13,12,0,12,207,104,0,12,69,63,10,19,0,12,10,19
15000US060372712001,"Block Group 1, Los Angeles, CA",1485,293,912,254,0,12,0,12,441,254,0,12,127,120,5,8,0,12,5,8
15000US060372712002,"Block Group 2, Los Angeles, CA",1119,253,739,249,96,111,7,11,233,131,0,12,14,25,30,28,0,12,30,28
15000US060372713001,"Block Group 1, Los Angeles, CA",968,220,523,172,55,64,0,12,280,135,0,12,22,26,88,70,29,47,59,52
15000US060372713002,"Block Group 2, Los Angeles, CA",581,178,372,131,36,55,0,12,135,83,0,12,25,24,13,21,13,21,0,12
15000US060372713003,"Block Group 3, Los Angeles, CA",1501,339,1043,252,31,29,0,12,188,149,0,12,158,165,81,122,74,121,7,11
15000US060372713004,"Block Group 4, Los Angeles, CA",618,220,409,157,34,42,0,12,79,54,0,12,0,12,96,110,8,13,88,108
15000US060372713005,"Block Group 5, Los Angeles, CA",977,315,632,310,105,134,0,12,176,128,0,12,0,12,64,62,0,12,64,62
15000US060372714001,"Block Group 1, Los Angeles, CA",449,174,437,180,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12
15000US060372714002,"Block Group 2, Los Angeles, CA",844,236,592,209,0,12,0,12,147,65,0,12,0,12,105,71,20,33,85,65
15000US060372714003,"Block Group 3, Los Angeles, CA",2343,314,2036,322,0,12,0,12,163,138,0,12,61,111,83,106,0,12,83,106
15000US060372715001,"Block Group 1, Los Angeles, CA",778,246,651,257,8,14,0,12,95,60,0,12,0,12,24,26,13,20,11,16
15000US060372715002,"Block Group 2, Los Angeles, CA",568,230,368,198,8,13,0,12,115,85,0,12,0,12,77,69,0,12,77,69
15000US060372715003,"Block Group 3, Los Angeles, CA",1718,286,1388,291,18,23,0,12,189,155,0,12,73,69,50,35,12,18,38,29
15000US060372716001,"Block Group 1, Los Angeles, CA",1023,245,367,96,188,183,9,14,378,173,0,12,65,69,16,18,0,12,16,18
15000US060372716002,"Block Group 2, Los Angeles, CA",1056,199,873,195,35,46,0,12,87,64,0,12,44,70,17,20,0,12,17,20
15000US060372716003,"Block Group 3, Los Angeles, CA",871,176,710,192,1,4,0,12,160,111,0,12,0,12,0,12,0,12,0,12
15000US060372716004,"Block Group 4, Los Angeles, CA",1705,346,688,247,220,316,0,12,726,214,0,12,47,78,24,31,0,12,24,31
15000US060372717011,"Block Group 1, Los Angeles, CA",1018,332,727,238,3,5,0,12,232,226,0,12,36,48,20,29,0,12,20,29
15000US060372717012,"Block Group 2, Los Angeles, CA",957,292,745,262,0,12,0,12,140,107,0,12,0,12,72,109,0,12,72,109
15000US060372717013,"Block Group 3, Los Angeles, CA",2260,367,1018,300,57,88,0,12,1055,354,0,12,25,41,105,108,0,12,105,108
15000US060372717014,"Block Group 4, Los Angeles, CA",1682,550,1309,546,0,12,8,20,353,211,0,12,0,12,12,19,0,12,12,19
15000US060372717021,"Block Group 1, Los Angeles, CA",1369,242,832,211,30,36,0,12,370,154,0,12,0,12,137,109,0,12,137,109
15000US060372717022,"Block Group 2, Los Angeles, CA",890,200,503,172,0,12,0,12,335,133,0,12,9,14,43,38,0,12,43,38
15000US060372717023,"Block Group 3, Los Angeles, CA",2190,339,611,208,87,104,0,12,1308,321,0,12,2,6,182,105,0,12,182,105
15000US060372718011,"Block Group 1, Los Angeles, CA",792,204,604,180,9,15,0,12,179,115,0,12,0,12,0,12,0,12,0,12
15000US060372718012,"Block Group 2, Los Angeles, CA",2411,375,1530,401,253,231,9,14,407,179,58,96,95,127,59,68,8,13,51,67
15000US060372718013,"Block Group 3, Los Angeles, CA",601,187,323,145,23,36,0,12,221,149,0,12,34,55,0,12,0,12,0,12
15000US060372718021,"Block Group 1, Los Angeles, CA",1452,374,871,259,70,83,8,18,265,214,0,12,113,96,125,117,53,68,72,94
15000US060372718022,"Block Group 2, Los Angeles, CA",3339,480,1798,398,521,230,0,12,628,174,0,12,217,230,175,179,41,64,134,120
15000US060372718023,"Block Group 3, Los Angeles, CA",1756,373,1294,369,0,12,0,12,352,192,0,12,0,12,110,81,74,73,36,35
15000US060372719011,"Block Group 1, Los Angeles, CA",996,316,514,291,157,114,0,12,173,145,0,12,124,144,28,31,0,12,28,31
15000US060372719012,"Block Group 2, Los Angeles, CA",1364,277,909,259,206,176,0,12,177,117,0,12,15,28,57,74,0,12,57,74
15000US060372719013,"Block Group 3, Los Angeles, CA",1127,551,632,554,28,44,32,45,13,20,0,12,362,280,60,57,25,42,35,40
15000US060372719021,"Block Group 1, Los Angeles, CA",1002,337,838,322,0,12,0,12,73,54,0,12,0,12,91,89,12,18,79,84
15000US060372719022,"Block Group 2, Los Angeles, CA",1048,240,822,222,0,12,0,12,70,80,0,12,96,107,60,51,15,23,45,47
15000US060372719023,"Block Group 3, Los Angeles, CA",2134,335,1317,335,102,108,48,52,383,188,0,12,187,166,97,72,9,17,88,70
15000US060372721001,"Block Group 1, Los Angeles, CA",921,248,676,166,6,12,0,12,65,58,0,12,7,13,167,158,26,29,141,159
15000US060372721002,"Block Group 2, Los Angeles, CA",1020,336,753,269,11,16,0,12,256,195,0,12,0,12,0,12,0,12,0,12
15000US060372721003,"Block Group 3, Los Angeles, CA",444,157,356,138,0,12,0,12,34,32,0,12,25,38,29,31,10,16,19,26
15000US060372721004,"Block Group 4, Los Angeles, CA",1010,270,927,249,0,12,0,12,26,42,0,12,23,38,34,53,0,12,34,53
15000US060372721005,"Block Group 5, Los Angeles, CA",845,324,502,231,0,12,0,12,70,71,0,12,210,229,63,76,0,12,63,76
